Transaction_ID,Timestamp,Store,Cashier_ID,Transaction_Type,Payment_Method,Amount_USD
TXN-16762,25/05/2026 12:04,Store 4,102,Completed,Cash,11.8
TXN-16763,30/05/2026 15:39,Store 5,105,Completed,Mobile App,35.54
TXN-16764,25/05/2026 17:23,Store 1,104,Void,Credit Card,5.97
TXN-16765,20/05/2026 8:16,Store 6,109,Void,Cash,7.25
TXN-16766,12/05/2026 15:19,Store 3,109,Completed,Credit Card,15.94
TXN-16767,19/05/2026 19:36,Store 3,103,Completed,Mobile App,11.71
TXN-16768,02/05/2026 11:00,Store 4,100,Completed,Credit Card,37.05
TXN-16769,18/05/2026 18:52,Store 4,101,Refund,Cash,17.51
TXN-16770,30/05/2026 17:02,Store 3,101,Completed,Cash,9.92
TXN-16771,21/05/2026 18:29,Store 6,109,Completed,Mobile App,13.04
TXN-16772,30/05/2026 10:39,Store 5,102,Completed,Credit Card,40.12
TXN-16773,02/05/2026 12:17,Store 2,107,Completed,Cash,38.28
TXN-16774,02/05/2026 16:51,Store 2,110,Completed,Credit Card,29.32
TXN-16775,04/05/2026 16:03,Store 6,110,Completed,Mobile App,35.12
TXN-16776,27/05/2026 10:30,Store 2,101,Completed,Cash,32.89
TXN-16777,17/05/2026 20:02,Store 3,100,Completed,Cash,40.68
TXN-16778,23/05/2026 21:42,Store 3,108,Completed,Mobile App,11.48
TXN-16779,24/05/2026 8:38,Store 3,100,Completed,Cash,11.05
TXN-16780,12/05/2026 19:54,Store 5,101,Completed,Mobile App,14.14
TXN-16781,13/05/2026 14:02,Store 2,107,Completed,Cash,14.9
TXN-16782,22/05/2026 14:49,Store 1,101,Void,Credit Card,20.33
TXN-16783,28/05/2026 15:40,Store 3,109,Completed,Cash,26.76
TXN-16784,18/05/2026 13:27,Store 2,106,Completed,Cash,20.2
TXN-16785,25/05/2026 13:33,Store 2,107,Completed,Credit Card,12.45
TXN-16786,25/05/2026 14:25,Store 6,105,Completed,Credit Card,7.01
TXN-16787,26/05/2026 9:10,Store 2,107,Completed,Credit Card,31.71
TXN-16788,26/05/2026 16:18,Store 3,104,Completed,Credit Card,40.48
TXN-16789,17/05/2026 7:25,Store 2,108,Refund,Mobile App,13.71
TXN-16790,12/05/2026 16:58,Store 6,108,Discount applied,Credit Card,22.48
TXN-16791,03/05/2026 10:03,Store 1,109,Completed,Credit Card,13.17
TXN-16792,15/05/2026 21:56,Store 3,109,Completed,Mobile App,18.22
TXN-16793,05/05/2026 14:14,Store 2,107,Completed,Credit Card,30.99
TXN-16794,30/05/2026 9:33,Store 2,110,Completed,Mobile App,8.35
TXN-16795,27/05/2026 12:37,Store 1,100,Refund,Cash,12
TXN-16796,18/05/2026 20:03,Store 3,103,Completed,Credit Card,28.36
TXN-16797,21/05/2026 20:31,Store 2,100,Completed,Cash,33.61
TXN-16798,14/05/2026 15:18,Store 2,108,Void,Mobile App,11.51
TXN-16799,29/05/2026 19:48,Store 6,108,Completed,Mobile App,37.34
TXN-16800,12/05/2026 15:53,Store 3,101,Completed,Mobile App,34.41
TXN-16801,01/05/2026 17:35,Store 1,110,Completed,Mobile App,34.84
TXN-16802,03/05/2026 12:46,Store 3,106,Completed,Credit Card,21.21
TXN-16803,27/05/2026 18:31,Store 4,110,Completed,Mobile App,18.26
TXN-16804,22/05/2026 16:37,Store 4,101,Completed,Credit Card,19.59
TXN-16805,28/05/2026 12:45,Store 3,110,Completed,Credit Card,6.99
TXN-16806,21/05/2026 19:56,Store 4,104,Completed,Credit Card,23.12
TXN-16807,30/05/2026 20:57,Store 1,105,Completed,Credit Card,43.51
TXN-16808,05/05/2026 7:23,Store 5,109,Completed,Cash,37.96
TXN-16809,24/05/2026 16:53,Store 6,109,Completed,Credit Card,44.89
TXN-16810,06/05/2026 9:57,Store 6,109,Completed,Cash,44.87
TXN-16811,23/05/2026 14:48,Store 2,105,Completed,Credit Card,8.97
TXN-16812,20/05/2026 18:18,Store 3,108,Completed,Cash,17.38
TXN-16813,09/05/2026 20:20,Store 3,103,Completed,Mobile App,17.75
TXN-16814,01/05/2026 13:02,Store 5,106,Completed,Mobile App,16.52
TXN-16815,23/05/2026 13:24,Store 2,107,Completed,Credit Card,24.4
TXN-16816,05/05/2026 16:34,Store 5,109,Completed,Credit Card,26.17
TXN-16817,07/05/2026 15:21,Store 4,100,Completed,Credit Card,35.23
TXN-16818,03/05/2026 10:31,Store 4,106,Completed,Credit Card,26.4
TXN-16819,08/05/2026 19:11,Store 3,101,Completed,Credit Card,5.22
TXN-16820,28/05/2026 12:33,Store 2,109,Completed,Credit Card,8.17
TXN-16821,13/05/2026 20:27,Store 3,103,Completed,Credit Card,6.72
TXN-16822,24/05/2026 12:42,Store 4,108,Completed,Cash,28.22
TXN-16823,17/05/2026 16:50,Store 2,106,Completed,Credit Card,39.42
TXN-16824,29/05/2026 15:41,Store 3,108,Completed,Credit Card,14.64
TXN-16825,02/05/2026 11:55,Store 6,100,Completed,Credit Card,44.15
TXN-16826,02/05/2026 11:23,Store 4,104,Completed,Cash,18.66
TXN-16827,04/05/2026 12:56,Store 5,100,Completed,Cash,36.21
TXN-16828,03/05/2026 19:22,Store 4,101,Completed,Mobile App,35.08
TXN-16829,02/05/2026 16:22,Store 3,106,Completed,Credit Card,25.09
TXN-16830,11/05/2026 15:02,Store 6,109,Completed,Cash,37.58
TXN-16831,25/05/2026 10:28,Store 5,105,Completed,Mobile App,7.69
TXN-16832,07/05/2026 13:04,Store 2,105,Completed,Cash,6.31
TXN-16833,08/05/2026 19:04,Store 1,105,Completed,Credit Card,22.78
TXN-16834,08/05/2026 9:37,Store 6,100,Void,Credit Card,25.2
TXN-16835,28/05/2026 13:48,Store 3,104,Completed,Credit Card,30.45
TXN-16836,01/05/2026 8:52,Store 3,102,Completed,Credit Card,16.04
TXN-16837,04/05/2026 11:47,Store 3,110,Completed,Credit Card,34.45
TXN-16838,23/05/2026 15:04,Store 1,109,Completed,Credit Card,10.96
TXN-16839,06/05/2026 15:44,Store 1,109,Completed,Cash,37.47
TXN-16840,01/05/2026 16:57,Store 5,109,Discount applied,Credit Card,17.78
TXN-16841,14/05/2026 14:21,Store 1,102,Void,Credit Card,10.61
TXN-16842,16/05/2026 10:24,Store 5,109,Completed,Credit Card,15.95
TXN-16843,23/05/2026 15:45,Store 3,104,Completed,Mobile App,27.9
TXN-16844,20/05/2026 21:13,Store 6,108,Completed,Cash,14.22
TXN-16845,07/05/2026 16:13,Store 1,109,Completed,Cash,34.72
TXN-16846,26/05/2026 13:53,Store 4,109,Completed,Credit Card,21.6
TXN-16847,09/05/2026 20:53,Store 6,104,Completed,Cash,36.06
TXN-16848,23/05/2026 10:33,Store 6,100,Completed,Cash,24.81
TXN-16849,12/05/2026 14:36,Store 2,109,Completed,Cash,10.75
TXN-16850,14/05/2026 12:43,Store 4,100,Refund,Credit Card,17.21
TXN-16851,20/05/2026 7:00,Store 1,104,Completed,Cash,41.51
TXN-16852,21/05/2026 7:09,Store 4,109,Completed,Cash,25.68
TXN-16853,01/05/2026 15:45,Store 4,110,Completed,Credit Card,15.27
TXN-16854,06/05/2026 7:06,Store 2,108,Refund,Credit Card,13.19
TXN-16855,16/05/2026 18:34,Store 3,103,Completed,Cash,13.3
TXN-16856,22/05/2026 8:38,Store 3,109,Completed,Credit Card,29.32
TXN-16857,15/05/2026 18:55,Store 3,104,Completed,Cash,26.61
TXN-16858,05/05/2026 21:46,Store 1,102,Void,Mobile App,16.84
TXN-16859,29/05/2026 13:18,Store 3,101,Completed,Credit Card,13.27
TXN-16860,08/05/2026 10:23,Store 3,104,Refund,Cash,19.21
TXN-16861,15/05/2026 18:36,Store 3,103,Completed,Credit Card,23.07
TXN-16862,03/05/2026 10:57,Store 1,100,Completed,Credit Card,8.68
TXN-16863,12/05/2026 17:55,Store 6,100,Completed,Credit Card,10.39
TXN-16864,17/05/2026 14:51,Store 3,104,Completed,Credit Card,30.74
TXN-16865,25/05/2026 19:02,Store 4,109,Completed,Cash,13.23
TXN-16866,15/05/2026 21:33,Store 4,106,Completed,Credit Card,7.56
TXN-16867,24/05/2026 16:38,Store 3,109,Completed,Credit Card,15.84
TXN-16868,23/05/2026 13:21,Store 1,104,Completed,Credit Card,15.56
TXN-16869,29/05/2026 9:22,Store 2,102,Completed,Mobile App,11.93
TXN-16870,30/05/2026 7:51,Store 2,110,Completed,Credit Card,7.92
TXN-16871,21/05/2026 9:33,Store 5,109,Void,Cash,7.52
TXN-16872,29/05/2026 8:47,Store 2,109,Completed,Cash,23.43
TXN-16873,19/05/2026 20:24,Store 3,103,Completed,Credit Card,37.74
TXN-16874,30/05/2026 12:50,Store 4,106,Completed,Mobile App,9.22
TXN-16875,22/05/2026 19:53,Store 3,100,Completed,Cash,25.82
TXN-16876,26/05/2026 8:34,Store 4,106,Completed,Credit Card,9.57
TXN-16877,21/05/2026 12:53,Store 5,108,Completed,Credit Card,34.69
TXN-16878,15/05/2026 17:42,Store 2,100,Completed,Cash,23.64
TXN-16879,25/05/2026 14:26,Store 3,106,Void,Credit Card,8.07
TXN-16880,26/05/2026 13:56,Store 3,105,Completed,Credit Card,30.34
TXN-16881,09/05/2026 12:46,Store 5,100,Completed,Credit Card,25.67
TXN-16882,21/05/2026 12:21,Store 3,110,Completed,Cash,25.38
TXN-16883,01/05/2026 16:44,Store 5,105,Completed,Credit Card,6.54
TXN-16884,01/05/2026 14:56,Store 2,107,Completed,Credit Card,25.56
TXN-16885,03/05/2026 10:00,Store 5,101,Completed,Mobile App,14.5
TXN-16886,26/05/2026 9:17,Store 6,104,Completed,Mobile App,41.32
TXN-16887,23/05/2026 10:17,Store 1,106,Completed,Credit Card,20.88
TXN-16888,21/05/2026 19:59,Store 2,104,Completed,Credit Card,19.26
TXN-16889,10/05/2026 17:46,Store 2,107,Completed,Cash,39.13
TXN-16890,23/05/2026 15:24,Store 6,108,Completed,Mobile App,29.69
TXN-16891,23/05/2026 7:33,Store 4,104,Completed,Cash,27.13
TXN-16892,01/05/2026 19:34,Store 4,102,Completed,Cash,34.62
TXN-16893,30/05/2026 16:41,Store 2,106,Completed,Mobile App,22.84
TXN-16894,04/05/2026 20:52,Store 1,102,Completed,Credit Card,10.46
TXN-16895,27/05/2026 19:09,Store 5,104,Completed,Cash,41.94
TXN-16896,13/05/2026 18:55,Store 3,103,Completed,Credit Card,38.18
TXN-16897,29/05/2026 7:52,Store 2,109,Completed,Cash,21.59
TXN-16898,23/05/2026 17:19,Store 5,108,Completed,Credit Card,26.54
TXN-16899,14/05/2026 20:06,Store 3,101,Completed,Cash,25.96
TXN-16900,07/05/2026 21:19,Store 4,100,Completed,Credit Card,35.04
TXN-16901,17/05/2026 13:38,Store 3,102,Completed,Mobile App,40.14
TXN-16902,05/05/2026 18:56,Store 5,102,Completed,Cash,37.9
TXN-16903,04/05/2026 14:51,Store 5,108,Completed,Mobile App,27.84
TXN-16904,26/05/2026 16:00,Store 2,106,Completed,Cash,29.61
TXN-16905,04/05/2026 19:55,Store 3,103,Completed,Credit Card,17.3
TXN-16906,13/05/2026 15:28,Store 1,104,Completed,Cash,20.74
TXN-16907,13/05/2026 20:39,Store 2,105,Completed,Credit Card,42.6
TXN-16908,11/05/2026 20:27,Store 3,103,Completed,Credit Card,24.87
TXN-16909,15/05/2026 18:49,Store 2,105,Completed,Cash,6.71
TXN-16910,30/05/2026 12:00,Store 2,107,Completed,Cash,23.24
TXN-16911,11/05/2026 7:31,Store 5,106,Completed,Credit Card,22.69
TXN-16912,13/05/2026 8:29,Store 3,100,Completed,Mobile App,30.73
TXN-16913,17/05/2026 9:32,Store 3,108,Completed,Credit Card,15.83
TXN-16914,03/05/2026 18:52,Store 3,103,Completed,Cash,19.78
TXN-16915,20/05/2026 16:00,Store 2,108,Completed,Credit Card,17.93
TXN-16916,19/05/2026 14:36,Store 6,106,Completed,Credit Card,32.44
TXN-16917,22/05/2026 11:35,Store 5,110,Completed,Cash,42.24
TXN-16918,29/05/2026 12:16,Store 4,101,Completed,Credit Card,44.52
TXN-16919,23/05/2026 13:48,Store 4,100,Completed,Cash,32.46
TXN-16920,30/05/2026 12:10,Store 4,105,Completed,Credit Card,42.5
TXN-16921,27/05/2026 7:33,Store 2,105,Completed,Credit Card,44.27
TXN-16922,26/05/2026 20:20,Store 6,109,Discount applied,Cash,32.83
TXN-16923,29/05/2026 18:58,Store 3,103,Completed,Mobile App,6.11
TXN-16924,23/05/2026 14:28,Store 2,100,Completed,Cash,41.28
TXN-16925,21/05/2026 9:38,Store 1,100,Completed,Cash,37.52
TXN-16926,27/05/2026 20:37,Store 2,100,Completed,Cash,44.78
TXN-16927,19/05/2026 13:51,Store 1,104,Completed,Mobile App,21.88
TXN-16928,21/05/2026 21:42,Store 4,100,Completed,Credit Card,41.22
TXN-16929,15/05/2026 19:55,Store 2,101,Completed,Mobile App,31.09
TXN-16930,11/05/2026 7:27,Store 2,102,Completed,Mobile App,26.18
TXN-16931,02/05/2026 18:44,Store 3,103,Completed,Cash,33.36
TXN-16932,21/05/2026 16:14,Store 2,107,Completed,Cash,34.83
TXN-16933,26/05/2026 13:23,Store 3,100,Completed,Credit Card,11
TXN-16934,08/05/2026 17:26,Store 3,103,Completed,Cash,33.19
TXN-16935,03/05/2026 7:46,Store 6,104,Completed,Credit Card,21.18
TXN-16936,05/05/2026 14:52,Store 3,109,Completed,Cash,10.27
TXN-16937,17/05/2026 9:10,Store 6,101,Completed,Credit Card,5.05
TXN-16938,28/05/2026 9:49,Store 1,106,Completed,Cash,25.04
TXN-16939,19/05/2026 20:47,Store 6,109,Completed,Credit Card,19.99
TXN-16940,11/05/2026 11:29,Store 2,107,Discount applied,Cash,16.99
TXN-16941,07/05/2026 19:43,Store 6,110,Completed,Credit Card,7.86
TXN-16942,11/05/2026 12:39,Store 1,102,Completed,Credit Card,22.35
TXN-16943,27/05/2026 7:22,Store 6,110,Refund,Mobile App,22.82
TXN-16944,24/05/2026 16:40,Store 2,107,Completed,Cash,19.58
TXN-16945,07/05/2026 17:09,Store 3,103,Completed,Cash,9.31
TXN-16946,22/05/2026 18:02,Store 3,103,Completed,Mobile App,30.82
TXN-16947,22/05/2026 19:27,Store 6,110,Completed,Cash,31.21
TXN-16948,13/05/2026 20:40,Store 1,102,Completed,Credit Card,25.51
TXN-16949,06/05/2026 13:07,Store 1,105,Completed,Mobile App,44.91
TXN-16950,25/05/2026 11:27,Store 4,106,Completed,Mobile App,6.47
TXN-16951,08/05/2026 10:15,Store 3,110,Refund,Credit Card,22.99
TXN-16952,25/05/2026 12:28,Store 4,106,Completed,Credit Card,29.39
TXN-16953,12/05/2026 9:56,Store 2,108,Completed,Credit Card,27.05
TXN-16954,02/05/2026 21:08,Store 3,102,Completed,Cash,43.28
TXN-16955,22/05/2026 14:56,Store 4,100,Completed,Mobile App,24.59
TXN-16956,07/05/2026 18:28,Store 6,104,Completed,Mobile App,26.86
TXN-16957,17/05/2026 8:06,Store 1,104,Completed,Credit Card,12.58
TXN-16958,06/05/2026 16:57,Store 3,110,Completed,Cash,32.15
TXN-16959,13/05/2026 16:22,Store 6,100,Completed,Credit Card,22.51
TXN-16960,23/05/2026 11:13,Store 2,107,Completed,Credit Card,37.58
TXN-16961,01/05/2026 17:26,Store 3,109,Completed,Credit Card,24.93
TXN-16962,09/05/2026 14:53,Store 2,108,Completed,Cash,6.01
TXN-16963,17/05/2026 19:51,Store 6,100,Discount applied,Cash,28.6
TXN-16964,20/05/2026 11:03,Store 1,106,Completed,Credit Card,9.21
TXN-16965,18/05/2026 19:33,Store 5,105,Discount applied,Credit Card,5.21
TXN-16966,08/05/2026 10:44,Store 2,106,Completed,Mobile App,43.66
TXN-16967,23/05/2026 17:05,Store 6,110,Void,Credit Card,28.97
TXN-16968,10/05/2026 8:25,Store 3,104,Completed,Credit Card,8.04
TXN-16969,16/05/2026 15:31,Store 5,104,Completed,Cash,10.32
TXN-16970,07/05/2026 18:33,Store 6,104,Completed,Credit Card,28.3
TXN-16971,01/05/2026 15:25,Store 6,102,Completed,Credit Card,31.66
TXN-16972,18/05/2026 13:30,Store 4,106,Completed,Mobile App,18.62
TXN-16973,07/05/2026 11:10,Store 2,107,Completed,Cash,35.04
TXN-16974,21/05/2026 13:45,Store 2,107,Discount applied,Cash,25.08
TXN-16975,19/05/2026 17:13,Store 3,103,Completed,Cash,15.56
TXN-16976,27/05/2026 19:55,Store 5,108,Completed,Credit Card,16.88
TXN-16977,26/05/2026 21:06,Store 2,100,Completed,Mobile App,38.28
TXN-16978,20/05/2026 14:48,Store 5,102,Void,Credit Card,18.68
TXN-16979,27/05/2026 20:05,Store 1,109,Completed,Mobile App,16.8
TXN-16980,26/05/2026 16:35,Store 5,106,Completed,Credit Card,20.92
TXN-16981,11/05/2026 12:07,Store 3,105,Completed,Cash,44.33
TXN-16982,10/05/2026 9:37,Store 2,109,Refund,Cash,7.48
TXN-16983,03/05/2026 11:24,Store 3,109,Completed,Credit Card,42.84
TXN-16984,19/05/2026 10:01,Store 3,102,Completed,Mobile App,37.03
TXN-16985,16/05/2026 8:21,Store 4,104,Completed,Cash,26.11
TXN-16986,18/05/2026 11:20,Store 2,104,Completed,Credit Card,5.13
TXN-16987,20/05/2026 13:18,Store 4,109,Completed,Cash,23.27
TXN-16988,02/05/2026 21:10,Store 3,102,Completed,Cash,17.31
TXN-16989,17/05/2026 9:03,Store 3,101,Completed,Credit Card,21.56
TXN-16990,25/05/2026 12:01,Store 5,108,Completed,Credit Card,23.02
TXN-16991,26/05/2026 9:46,Store 3,104,Completed,Cash,40.7
TXN-16992,23/05/2026 17:06,Store 3,102,Completed,Credit Card,25.14
TXN-16993,20/05/2026 19:53,Store 6,108,Completed,Mobile App,29.71
TXN-16994,20/05/2026 7:22,Store 2,109,Completed,Mobile App,11.59
TXN-16995,04/05/2026 13:00,Store 2,107,Completed,Credit Card,24.48
TXN-16996,10/05/2026 15:05,Store 3,104,Completed,Cash,37.81
TXN-16997,18/05/2026 8:41,Store 3,104,Void,Credit Card,22.4
TXN-16998,17/05/2026 16:58,Store 3,103,Completed,Mobile App,9.58
TXN-16999,07/05/2026 12:15,Store 3,106,Completed,Credit Card,7.75
TXN-17000,22/05/2026 7:06,Store 1,108,Completed,Credit Card,9.17
TXN-17001,09/05/2026 9:42,Store 4,102,Completed,Cash,40.99
TXN-17002,01/05/2026 21:13,Store 3,103,Completed,Cash,30.41
TXN-17003,12/05/2026 9:59,Store 2,108,Completed,Credit Card,22.68
TXN-17004,20/05/2026 15:42,Store 1,110,Void,Cash,34.04
TXN-17005,27/05/2026 13:00,Store 3,105,Completed,Credit Card,11.22
TXN-17006,07/05/2026 12:44,Store 6,105,Completed,Mobile App,34.73
TXN-17007,14/05/2026 14:46,Store 3,106,Completed,Credit Card,10.51
TXN-17008,20/05/2026 16:24,Store 2,105,Completed,Cash,18.71
TXN-17009,27/05/2026 17:10,Store 5,106,Completed,Credit Card,25.56
TXN-17010,11/05/2026 10:00,Store 1,101,Completed,Credit Card,36.94
TXN-17011,03/05/2026 15:54,Store 4,104,Completed,Credit Card,44.82
TXN-17012,15/05/2026 9:57,Store 2,101,Completed,Cash,33.56
TXN-17013,19/05/2026 7:01,Store 1,100,Completed,Cash,8.3
TXN-17014,01/05/2026 19:46,Store 1,106,Completed,Mobile App,7.38
TXN-17015,30/05/2026 13:47,Store 2,107,Completed,Mobile App,25.65
TXN-17016,14/05/2026 18:08,Store 4,109,Completed,Credit Card,40.72
TXN-17017,04/05/2026 14:13,Store 4,104,Completed,Mobile App,35.53
TXN-17018,24/05/2026 18:15,Store 4,101,Completed,Cash,44.96
TXN-17019,28/05/2026 21:29,Store 4,109,Completed,Credit Card,35.02
TXN-17020,05/05/2026 15:05,Store 5,101,Completed,Credit Card,39.93
TXN-17021,25/05/2026 15:52,Store 1,105,Completed,Mobile App,35.27
TXN-17022,23/05/2026 14:10,Store 3,109,Completed,Credit Card,27.24
TXN-17023,03/05/2026 21:48,Store 3,109,Completed,Mobile App,15.05
TXN-17024,10/05/2026 16:37,Store 3,101,Completed,Credit Card,27.83
TXN-17025,21/05/2026 19:41,Store 1,110,Completed,Credit Card,5
TXN-17026,25/05/2026 9:54,Store 4,106,Completed,Cash,35.06
TXN-17027,21/05/2026 16:00,Store 3,108,Completed,Cash,24.69
TXN-17028,02/05/2026 13:55,Store 2,107,Completed,Mobile App,31.5
TXN-17029,11/05/2026 17:12,Store 2,108,Completed,Cash,22.35
TXN-17030,25/05/2026 16:48,Store 2,107,Refund,Cash,44.13
TXN-17031,11/05/2026 20:50,Store 1,100,Completed,Credit Card,20.91
TXN-17032,24/05/2026 17:30,Store 1,106,Completed,Credit Card,37.27
TXN-17033,25/05/2026 9:13,Store 5,110,Completed,Mobile App,13.68
TXN-17034,06/05/2026 8:43,Store 4,106,Refund,Credit Card,14.74
TXN-17035,12/05/2026 8:00,Store 3,105,Completed,Credit Card,21.08
TXN-17036,25/05/2026 11:32,Store 2,105,Completed,Cash,19.46
TXN-17037,22/05/2026 15:20,Store 3,108,Completed,Cash,30
TXN-17038,01/05/2026 16:27,Store 2,100,Completed,Cash,26.12
TXN-17039,19/05/2026 14:34,Store 3,106,Completed,Mobile App,39.08
TXN-17040,26/05/2026 12:03,Store 2,108,Discount applied,Credit Card,35.74
TXN-17041,03/05/2026 12:22,Store 5,110,Completed,Credit Card,18
TXN-17042,17/05/2026 13:45,Store 2,104,Completed,Credit Card,5.76
TXN-17043,29/05/2026 10:37,Store 4,109,Void,Mobile App,9.51
TXN-17044,04/05/2026 7:31,Store 4,100,Completed,Cash,19.17
TXN-17045,07/05/2026 21:30,Store 5,106,Completed,Credit Card,44.77
TXN-17046,16/05/2026 17:25,Store 6,104,Completed,Credit Card,28.36
TXN-17047,17/05/2026 7:21,Store 1,104,Completed,Credit Card,13.94
TXN-17048,13/05/2026 13:34,Store 2,108,Completed,Credit Card,36.35
TXN-17049,08/05/2026 8:25,Store 3,105,Discount applied,Credit Card,25.11
TXN-17050,25/05/2026 19:51,Store 1,100,Completed,Cash,20.18
TXN-17051,09/05/2026 18:58,Store 5,104,Completed,Mobile App,38.71
TXN-17052,12/05/2026 15:54,Store 5,108,Completed,Credit Card,13.92
TXN-17053,26/05/2026 20:53,Store 1,102,Completed,Cash,41.49
TXN-17054,27/05/2026 15:55,Store 4,110,Completed,Cash,5.63
TXN-17055,07/05/2026 14:19,Store 4,105,Completed,Credit Card,20.89
TXN-17056,24/05/2026 21:41,Store 5,106,Completed,Credit Card,18.39
TXN-17057,28/05/2026 21:17,Store 3,103,Completed,Credit Card,31.44
TXN-17058,12/05/2026 20:19,Store 5,104,Completed,Credit Card,39.06
TXN-17059,10/05/2026 10:02,Store 4,100,Completed,Mobile App,17.62
TXN-17060,25/05/2026 20:07,Store 2,110,Completed,Cash,44.97
TXN-17061,13/05/2026 13:57,Store 1,106,Completed,Credit Card,13.54
TXN-17062,23/05/2026 16:21,Store 4,108,Completed,Cash,15.29
TXN-17063,09/05/2026 11:46,Store 3,100,Void,Cash,32.18
TXN-17064,26/05/2026 12:17,Store 4,101,Completed,Mobile App,37.17
TXN-17065,21/05/2026 17:56,Store 3,101,Completed,Mobile App,31.73
TXN-17066,09/05/2026 7:05,Store 4,110,Completed,Mobile App,11.19
TXN-17067,25/05/2026 7:56,Store 1,100,Completed,Mobile App,7.36
TXN-17068,12/05/2026 7:43,Store 3,101,Completed,Cash,5.19
TXN-17069,20/05/2026 14:39,Store 2,109,Completed,Cash,33.43
TXN-17070,08/05/2026 16:31,Store 1,109,Completed,Cash,15.63
TXN-17071,01/05/2026 12:44,Store 2,102,Completed,Cash,7.92
TXN-17072,19/05/2026 20:51,Store 1,104,Void,Credit Card,34.75
TXN-17073,17/05/2026 10:04,Store 1,108,Completed,Cash,29.48
TXN-17074,21/05/2026 11:05,Store 3,102,Completed,Credit Card,23.92
TXN-17075,01/05/2026 7:09,Store 4,100,Completed,Credit Card,18.98
TXN-17076,16/05/2026 10:03,Store 4,104,Refund,Credit Card,6.66
TXN-17077,10/05/2026 17:29,Store 3,106,Completed,Credit Card,12.87
TXN-17078,19/05/2026 10:45,Store 2,107,Refund,Cash,43.82
TXN-17079,19/05/2026 19:17,Store 5,106,Completed,Credit Card,33.41
TXN-17080,05/05/2026 21:18,Store 6,109,Completed,Credit Card,21.67
TXN-17081,09/05/2026 11:38,Store 6,108,Completed,Credit Card,35.73
TXN-17082,30/05/2026 18:03,Store 4,108,Completed,Mobile App,34
TXN-17083,26/05/2026 8:53,Store 1,104,Discount applied,Mobile App,38.04
TXN-17084,23/05/2026 19:19,Store 4,109,Completed,Mobile App,37.58
TXN-17085,29/05/2026 20:16,Store 2,109,Completed,Credit Card,34.07
TXN-17086,27/05/2026 12:36,Store 3,109,Completed,Cash,42.47
TXN-17087,23/05/2026 20:01,Store 2,105,Completed,Cash,37.39
TXN-17088,27/05/2026 19:00,Store 3,103,Completed,Cash,26.13
TXN-17089,21/05/2026 17:16,Store 1,109,Completed,Cash,18.4
TXN-17090,02/05/2026 17:43,Store 4,108,Completed,Credit Card,26.53
TXN-17091,01/05/2026 11:28,Store 5,108,Completed,Credit Card,22.76
TXN-17092,26/05/2026 19:34,Store 6,109,Refund,Mobile App,18.41
TXN-17093,27/05/2026 18:38,Store 3,103,Completed,Credit Card,11.67
TXN-17094,26/05/2026 16:57,Store 2,107,Completed,Credit Card,39.84
TXN-17095,15/05/2026 21:33,Store 3,103,Completed,Cash,6.25
TXN-17096,04/05/2026 9:34,Store 6,109,Completed,Mobile App,30.73
TXN-17097,01/05/2026 13:58,Store 5,109,Completed,Mobile App,7.63
TXN-17098,08/05/2026 10:07,Store 6,106,Completed,Mobile App,16.8
TXN-17099,24/05/2026 10:33,Store 3,110,Completed,Credit Card,31.5
TXN-17100,10/05/2026 21:11,Store 3,102,Completed,Mobile App,5.1
TXN-17101,04/05/2026 17:56,Store 4,109,Completed,Mobile App,7.63
TXN-17102,16/05/2026 9:40,Store 1,102,Completed,Credit Card,40.84
